addr,time,in_mean_inter_time,in_std_inter_time,in_mad_inter_time,out_mean_inter_time,out_std_inter_time,out_mad_inter_time,tot_mean_inter_time,tot_std_inter_time,tot_mad_inter_time,in_mean_length,in_std_length,in_mad_length,in_count,out_mean_length,out_std_length,out_mad_length,out_count,tot_mean_length,tot_std_length,tot_mad_length,tot_count,in_mean_payload_data_length,in_std_payload_data_length,in_mad_payload_data_length,out_mean_payload_data_length,out_std_payload_data_length,out_mad_payload_data_length,tot_mean_payload_data_length,tot_std_payload_data_length,tot_mad_payload_data_length
6,25015.0,0.899089,1.2082552,0.004441,,,,0.6809575,1.1124992,0.010191,46.8,3.0,0.0,4.0,53.0,0.0,0.0,1.0,48.0,3.7,0.0,5.0,11.0,3.7,0.0,16.0,0.0,0.0,11.0,3.7,0.0
3,25015.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25015.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,25020.0,,,,,,,0.023761,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,25020.0,,,,,,,0.023761,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
8,25020.0,0.177278,0.0,0.0,,,,0.177278,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,25020.0,,,,,,,3.066,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
7,25020.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
2,25020.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,25025.0,,,,1.557749,0.0,0.0,0.7923785,0.7653705,0.7653705,53.0,0.0,0.0,1.0,52.0,7.0,7.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,11.0,3.0,3.0,12.7,3.4,2.0
6,25025.0,,,,2.117318,0.0,0.0,1.058659,1.031651,1.031651,45.0,0.0,0.0,1.0,56.0,3.0,3.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,15.0,1.0,1.0,12.7,3.4,2.0
8,25025.0,0.532561,0.0,0.0,,,,0.532561,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,25025.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25025.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25030.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,25030.0,,,,,,,0.024073,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,25030.0,,,,,,,0.024073,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
3,25030.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25030.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25035.0,0.770556,0.0,0.0,,,,0.770556,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25035.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25035.0,,,,,,,3.194912,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25035.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25040.0,0.342723,0.0,0.0,,,,0.342723,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,25040.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,25040.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25040.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25040.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,25045.0,0.026461,0.0150844,0.00458,,,,0.026461,0.0150844,0.00458,46.8,3.0,0.0,4.0,,,,0.0,46.8,3.0,0.0,4.0,9.8,3.0,0.0,,,,9.8,3.0,0.0
0,25045.0,,,,0.026461,0.0150844,0.00458,0.026461,0.0150844,0.00458,,,,0.0,46.8,3.0,0.0,4.0,46.8,3.0,0.0,4.0,,,,9.8,3.0,0.0,9.8,3.0,0.0
3,25050.0,,,,,,,4.254336,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25050.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25050.0,1.511591,0.0,0.0,,,,1.511591,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25050.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,25050.0,,,,,,,0.0202,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,25050.0,,,,,,,0.0202,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
3,25055.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25055.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,25055.0,0.62182,0.8117003,0.032098,1.6058,0.0,0.0,0.3776834,0.5627378,0.041028,40.8,16.6,1.5,4.0,49.0,4.0,4.0,2.0,43.5,14.3,3.0,6.0,,,,12.0,4.0,4.0,,,
4,25055.0,,,,,,,,,,,,,0.0,52.0,0.0,0.0,1.0,52.0,0.0,0.0,1.0,,,,15.0,0.0,0.0,15.0,0.0,0.0
0,25055.0,0.3374976,0.6341612,0.005063,,,,0.281248,0.5679791,0.006926,52.2,3.7,1.0,6.0,50.0,0.0,0.0,1.0,51.9,3.5,2.0,7.0,8.0,5.6,6.0,13.0,0.0,0.0,8.0,5.6,6.0
8,25055.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,41.0,0.0,0.0,,,,41.0,0.0,0.0
8,25055.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,41.0,0.0,0.0,41.0,0.0,0.0
5,25055.0,,,,0.095872,0.0,0.0,0.095872,0.0,0.0,,,,0.0,30.5,18.5,18.5,2.0,30.5,18.5,18.5,2.0,,,,,,,,,
0,25060.0,0.2072294,0.2217651,0.051667,0.193043,0.2309121,0.015144,0.1210746,0.1681479,0.01848,51.8,3.9,3.0,9.0,49.8,4.7,2.5,6.0,51.0,4.3,3.0,15.0,9.2,5.0,6.0,11.5,2.5,0.5,9.2,5.0,6.0
3,25060.0,,,,0.3534347,0.445212,0.003043,0.3980828,0.3932437,0.2474625,12.0,0.0,0.0,1.0,53.5,1.5,1.5,4.0,45.2,16.7,3.0,5.0,,,,8.5,6.5,6.5,,,
2,25060.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25060.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,25060.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
5,25060.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,25065.0,,,,,,,4.41205,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25065.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,25065.0,2.00032,0.0,0.0,2.003422,0.0,0.0,0.6764767,0.917709,0.003102,53.0,0.0,0.0,2.0,45.0,0.0,0.0,2.0,49.0,4.0,4.0,4.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,25065.0,2.003422,0.0,0.0,2.00032,0.0,0.0,0.6764767,0.917709,0.003102,45.0,0.0,0.0,2.0,53.0,0.0,0.0,2.0,49.0,4.0,4.0,4.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
8,25065.0,1.7391535,0.0405345,0.0405345,,,,1.7391535,0.0405345,0.0405345,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25065.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25070.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25070.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25070.0,1.592095,0.0,0.0,,,,1.592095,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,25070.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,25070.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25075.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25075.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,25075.0,0.0360955,0.0026695,0.0026695,,,,0.0360955,0.0026695,0.0026695,47.3,3.3,0.0,3.0,,,,0.0,47.3,3.3,0.0,3.0,10.3,3.3,0.0,,,,10.3,3.3,0.0
0,25075.0,,,,0.0360955,0.0026695,0.0026695,0.0360955,0.0026695,0.0026695,,,,0.0,47.3,3.3,0.0,3.0,47.3,3.3,0.0,3.0,,,,10.3,3.3,0.0,10.3,3.3,0.0
3,25080.0,,,,,,,3.834027,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25080.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25080.0,2.950633,0.0,0.0,,,,2.950633,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,25085.0,3.306862,0.0,0.0,,,,3.306862,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25085.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25085.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25085.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,25085.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25090.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25090.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25090.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,25090.0,,,,0.079169,0.0,0.0,0.0395845,0.0139095,0.0139095,53.0,0.0,0.0,1.0,52.0,7.0,7.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,11.0,3.0,3.0,12.7,3.4,2.0
6,25090.0,,,,,,,0.025675,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
3,25095.0,,,,,,,4.160271,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25095.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25095.0,2.006066,1.965766,1.965766,,,,2.006066,1.965766,1.965766,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25095.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25100.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25100.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,25100.0,1.711004,1.630884,1.630884,1.670944,0.33727,0.33727,0.6870622,0.8273819,0.066817,50.0,0.0,0.0,3.0,49.7,6.6,0.0,3.0,49.8,4.7,2.5,6.0,11.5,2.5,0.5,10.0,2.8,0.0,11.5,2.5,0.5
0,25100.0,3.341888,0.0,0.0,1.711004,1.630884,1.630884,0.8588278,1.4261759,0.0334085,45.0,0.0,0.0,2.0,50.0,0.0,0.0,3.0,48.0,2.4,0.0,5.0,11.0,2.4,0.0,13.0,0.0,0.0,11.0,2.4,0.0
8,25100.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,25105.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25105.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25105.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,25105.0,,,,1.0505747,1.4451706,0.017324,1.0505747,1.4451706,0.017324,,,,0.0,52.5,5.0,3.5,4.0,52.5,5.0,3.5,4.0,,,,13.5,3.4,1.5,13.5,3.4,1.5
6,25105.0,0.028697,0.008662,0.008662,,,,0.028697,0.008662,0.008662,50.3,3.9,2.0,3.0,,,,0.0,50.3,3.9,2.0,3.0,13.3,3.9,2.0,,,,13.3,3.9,2.0
3,25110.0,,,,,,,4.447533,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25110.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25110.0,3.494142,0.0,0.0,,,,3.494142,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,25115.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25115.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25115.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,25115.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,25115.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,25115.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25120.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25120.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25120.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,25120.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25125.0,,,,,,,4.454431,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25125.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25125.0,0.917256,0.0,0.0,,,,0.917256,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,25130.0,3.255955,0.0,0.0,,,,3.255955,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,8.5,5.5,5.5,,,,8.5,5.5,5.5
7,25130.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,25130.0,0.145228,0.0,0.0,0.018673,0.0,0.0,0.0484093,0.0224455,0.019237,50.0,5.0,5.0,2.0,47.0,2.0,2.0,2.0,48.5,4.1,2.0,4.0,7.5,3.6,2.0,10.0,2.0,2.0,7.5,3.6,2.0
3,25130.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25130.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
6,25130.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,3.0,0.0,0.0,3.0,0.0,0.0
3,25135.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25135.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25135.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,25135.0,,,,0.108359,0.1011469,0.004838,0.108359,0.1011469,0.004838,,,,0.0,50.2,5.8,3.5,4.0,50.2,5.8,3.5,4.0,,,,11.2,3.3,3.0,11.2,3.3,3.0
6,25135.0,0.036851,0.002419,0.002419,,,,0.036851,0.002419,0.002419,47.3,3.3,0.0,3.0,,,,0.0,47.3,3.3,0.0,3.0,10.3,3.3,0.0,,,,10.3,3.3,0.0
3,25140.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25140.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
3,25145.0,,,,,,,2.424037,0.0,0.0,12.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,35.5,23.5,23.5,2.0,,,,14.0,0.0,0.0,,,
2,25145.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25145.0,0.8726147,0.9080639,0.175792,,,,0.8726147,0.9080639,0.175792,59.0,0.0,0.0,4.0,,,,0.0,59.0,0.0,0.0,4.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25145.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,25145.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25150.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25150.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
8,25150.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,25150.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25155.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25155.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,25155.0,,,,,,,0.024236,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,25155.0,,,,,,,0.024236,0.0,0.0,45.0,0.0,0.0,1.0,53.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,16.0,0.0,0.0,12.0,4.0,4.0
8,25155.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,25155.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,25160.0,,,,,,,,,,12.0,0.0,0.0,1.0,,,,0.0,12.0,0.0,0.0,1.0,,,,,,,,,
2,25160.0,,,,,,,,,,,,,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,,,,,,,,,
0,25160.0,,,,,,,0.025489,0.0,0.0,53.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,49.0,4.0,4.0,2.0,12.0,4.0,4.0,8.0,0.0,0.0,12.0,4.0,4.0
6,25160.0,2.744938,0.0,0.0,2.050633,0.0,0.0,0.9234757,0.8289631,0.694305,48.5,3.5,3.5,2.0,56.0,3.0,3.0,2.0,52.2,5.0,3.5,4.0,13.2,3.1,1.0,15.0,1.0,1.0,13.2,3.1,1.0
8,25160.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
4,25160.0,,,,,,,,,,,,,0.0,52.0,0.0,0.0,1.0,52.0,0.0,0.0,1.0,,,,15.0,0.0,0.0,15.0,0.0,0.0
8,25165.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,25165.0,1.070393,0.5617679,0.072266,0.5361555,0.4989287,0.3010375,0.3898783,0.4706088,0.044429,35.6,19.4,6.0,5.0,53.6,2.8,2.0,7.0,46.1,15.5,2.5,12.0,,,,10.9,5.6,1.0,,,
2,25165.0,,,,2.140786,0.621282,0.621282,2.140786,0.621282,0.621282,,,,0.0,25.3,18.9,0.0,3.0,25.3,18.9,0.0,3.0,,,,,,,,,
6,25165.0,0.2107359,0.3657698,0.022473,0.065229,0.0,0.0,0.178315,0.3441536,0.015675,41.2,13.3,2.0,12.0,45.0,0.0,0.0,2.0,41.8,12.4,0.0,14.0,,,,8.0,0.0,0.0,,,
5,25165.0,,,,0.1847242,0.278409,0.0635545,0.1847242,0.278409,0.0635545,,,,0.0,36.1,15.3,0.0,7.0,36.1,15.3,0.0,7.0,,,,,,,,,
0,25165.0,0.1401839,0.1814562,0.0349835,0.2486181,0.2939715,0.059359,0.0932318,0.1461229,0.012855,51.2,4.0,3.0,15.0,48.4,3.1,3.5,10.0,50.1,3.9,5.0,25.0,9.1,4.8,5.0,11.0,2.6,2.0,9.1,4.8,5.0
7,25165.0,0.505581,0.0,0.0,,,,0.505581,0.0,0.0,33.0,21.0,21.0,2.0,,,,0.0,33.0,21.0,21.0,2.0,,,,,,,,,
1,25165.0,,,,0.505581,0.0,0.0,0.505581,0.0,0.0,,,,0.0,33.0,21.0,21.0,2.0,33.0,21.0,21.0,2.0,,,,,,,,,
2,25170.0,,,,0.6851668,0.6025057,0.4731405,0.5508048,0.6021819,0.21659,50.0,0.0,0.0,1.0,20.2,16.4,0.0,5.0,25.2,18.6,0.0,6.0,,,,,,,,,
3,25170.0,0.6851668,0.6025057,0.4731405,0.3149708,0.1859166,0.1494745,0.3060027,0.3150072,0.179749,20.2,16.4,0.0,5.0,50.8,3.1,0.0,5.0,35.5,19.3,5.5,10.0,,,,13.8,3.1,0.0,,,
0,25170.0,,,,0.677352,0.0,0.0,0.454802,0.22255,0.22255,45.0,0.0,0.0,1.0,56.0,3.0,3.0,2.0,52.3,5.7,6.0,3.0,12.7,3.4,2.0,15.0,1.0,1.0,12.7,3.4,2.0
8,25170.0,0.6246618,0.9668981,0.211844,,,,0.6246618,0.9668981,0.211844,54.7,2.7,0.0,7.0,,,,0.0,54.7,2.7,0.0,7.0,15.4,0.9,0.0,,,,15.4,0.9,0.0
7,25170.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
